date,close,sign,change,diff,volume,krx_0008,krx_0018,krx_0009,pgmvol,fsc_listing,fsc_sjrate,fsc_0009,gm_volume,gm_value
20221115,2900,5,-15,-0.51,118879113,760974,-3911451,3073669,0,24436739,3.14,-4926331,0,0
20221114,2915,2,40,1.39,147424662,23229690,-4765850,-19027123,0,29363070,3.78,-19827123,0,0
20221111,2875,5,-245,-7.85,282031640,-5242953,-23471636,29076098,0,49190193,6.47,30476098,0,0
20221110,3120,2,60,1.96,159516995,-2290911,371474,2284064,0,18714095,2.49,-1715936,0,0
20221109,3060,5,-55,-1.77,198777302,23528942,-15445914,-8789462,0,20430031,2.79,-789462,0,0
20221108,3115,5,-95,-2.96,182613969,16101527,-11727690,-4558829,0,21219493,2.96,-2158829,0,0
20221107,3210,5,-75,-2.28,173510040,9558163,-11125816,2880513,0,23378322,3.28,3380513,0,0
20221104,3285,5,-55,-1.65,197435366,20554005,-15131300,-5789702,0,19997809,2.86,-6489702,0,0
20221103,3340,2,40,1.21,219327739,1321790,-2519942,426129,0,26487511,3.90,5226129,0,0
20221102,3300,2,10,0.30,129169207,15432683,-14638245,475184,0,21261382,3.17,2075184,0,0
20221101,3290,5,-100,-2.95,157867028,21029168,-13877298,-9150137,0,19186198,2.82,-13150137,0,0
20221031,3390,5,-105,-3.00,165796814,5926284,-6995801,898241,0,32336335,4.86,2698241,0,0
20221028,3495,2,90,2.64,153392564,-10623163,5759500,4904374,0,29638094,4.63,8904374,0,0
20221027,3405,5,-125,-3.54,181173914,12800096,-13904428,491486,0,20733720,3.24,3991486,0,0
20221026,3530,5,-50,-1.40,197363889,28202153,-21354144,-8089770,0,16742234,2.60,-10789770,0,0
20221025,3580,5,-15,-0.42,150651242,-509935,3975682,-3569253,0,27532004,4.39,-2069253,0,0
20221024,3595,5,-70,-1.91,167240174,-2786638,1213884,2149939,0,29601257,4.66,649939,0,0
20221021,3665,5,-10,-0.27,173178758,19604118,-16694317,-3213505,0,28951318,4.57,286495,0,0
20221020,3675,2,70,1.94,203471803,-9069561,6717691,1399232,0,28664823,4.48,-4600768,0,0
20221019,3605,2,60,1.69,140299973,4593123,2968758,-8751150,0,33265591,5.32,-3251150,0,0
20221018,3545,5,-100,-2.74,146172877,-8265309,-617002,10608389,0,36516741,6.08,12408389,0,0
20221017,3645,3,0,0.00,176913877,7153224,-7246032,-1037818,0,24108352,3.93,962182,100000,365
20221014,3645,5,-190,-4.95,187404784,22786660,-21047424,-385132,0,23146170,3.79,-285132,0,0
20221013,3835,2,115,3.09,146850436,-12633001,12870655,-711403,0,23431302,3.73,-3311403,0,0
20221012,3720,5,-65,-1.72,178918456,6617096,-3480226,-3100314,0,26742705,4.35,2699686,0,0
20221011,3785,2,155,4.27,193752990,-11980693,10947125,971696,0,24043019,3.97,371696,0,0
20221007,3630,2,25,0.69,183727053,15840154,-10079966,-6156001,0,23671323,3.99,1843999,0,0
20221006,3605,5,-75,-2.04,216006152,2512766,-6509910,3306178,0,21827324,3.73,1306178,0,0
20221005,3680,5,-5,-0.14,241733689,13624098,-2539820,-11936541,0,20521146,3.55,-8536541,0,0
20221004,3685,5,-185,-4.78,223386448,976496,-8322958,7897350,0,29057687,5.09,10097350,0,0
20220930,3870,2,40,1.04,385011503,7100962,-7125214,-109446,0,18960337,3.21,-109446,50000,191
20220929,3830,5,-5,-0.13,274721932,6678308,-5822067,-1484030,0,19069783,3.18,4115970,0,0
20220928,3835,2,180,4.92,353178593,-15811055,21684225,-4487481,0,14953813,2.45,-3287481,0,0
20220927,3655,5,-25,-0.68,253854268,-15624460,14866806,1950035,0,18241294,2.86,-16449965,0,0
20220926,3680,2,180,5.14,207058252,-8706540,13325861,-2691023,0,34691259,5.40,-191023,0,0
20220923,3500,2,85,2.49,160738167,-25988327,4215377,21664155,0,34882282,5.32,19564155,0,0
20220922,3415,2,70,2.09,165477563,-5357007,10166085,-4668051,0,15318127,2.32,-4168051,0,0
20220921,3345,2,70,2.14,156125553,-12132758,10913540,1356108,0,19486178,2.89,-1543892,0,0
20220920,3275,5,-30,-0.91,133855860,-6119464,5077389,823930,0,21030070,3.10,2823930,0,0
20220919,3305,2,45,1.38,153898836,-10968229,8955853,2636799,0,18206140,2.67,-863201,0,0
20220916,3260,2,50,1.56,160949237,-4707670,7807585,-3255353,0,19069341,2.79,-5055353,0,0
20220915,3210,2,40,1.26,151583708,-1390699,677067,1270005,0,24124694,3.67,10570005,0,0
20220914,3170,2,120,3.93,217946887,-5756469,-528828,5950303,0,13554689,2.04,-2149697,0,0
20220913,3050,5,-205,-6.30,186313145,35732421,-20237467,-16026352,0,15704386,2.34,-20126352,0,0
20220908,3255,5,-20,-0.61,132211519,-6381113,-2050665,7951899,0,35830738,5.29,4051899,0,0
20220907,3275,2,90,2.83,169937113,-14613707,3401724,11173700,0,31778839,4.79,15173700,0,0
20220906,3185,5,-5,-0.16,165583479,-12252510,2675923,10278594,0,16605139,2.46,11478594,0,0
20220905,3190,2,5,0.16,179710894,14054887,-7983210,-6068197,0,5126545,0.73,-18468197,0,0
20220902,3185,2,30,0.95,180224702,-4467822,13539334,-8316641,0,23594742,3.36,-7716641,0,0
20220901,3155,2,145,4.82,166168978,-25413609,16392510,8930078,0,31311383,4.55,7030078,0,0
20220831,3010,5,-40,-1.31,168324540,-6552008,-180851,6018932,0,24281305,3.53,12918932,0,0
20220830,3050,5,-75,-2.40,150862839,14064394,-21231600,7476666,0,11362373,1.65,7576666,0,0
20220829,3125,2,145,4.87,141373691,2652085,9147689,-12588513,0,3785707,0.55,-12988513,0,0
20220826,2980,3,0,0.00,97647710,-2098769,4632761,-2854355,0,16774220,2.47,-254355,0,0
20220825,2980,5,-75,-2.45,88151754,4234191,-6193505,1530460,0,17028575,2.47,-1469540,0,0
20220824,3055,5,-30,-0.97,108932409,4135965,-1343178,-3185246,0,18498115,2.64,-5185246,50000,153
20220823,3085,2,80,2.66,132560830,-12111670,8431062,3923809,0,23683361,3.35,1823809,0,0
20220822,3005,2,80,2.74,121392144,-7069385,9862089,-2492447,0,21859552,3.08,-4492447,50000,149
20220819,2925,2,30,1.04,103882821,-4827439,3420333,1623498,0,26351999,3.70,3123498,0,0
20220818,2895,2,25,0.87,127974012,-2846367,168110,2474290,0,23228501,3.25,-2425710,0,0
20220817,2870,2,30,1.06,86893961,996352,5689991,-6550755,0,25654211,3.70,49245,0,0
20220816,2840,5,-15,-0.53,78542843,-2485369,-5849018,8279712,0,25604966,3.75,14179712,0,0
20220812,2855,5,-25,-0.87,108745744,20882893,-14457877,-6657265,0,11425254,1.64,-9357265,169,0
20220811,2880,5,-100,-3.36,124648017,8187977,-5538694,-3249349,0,20782519,3.02,250651,0,0
20220810,2980,2,70,2.41,90222087,-10135902,11549800,-1075791,0,20531868,2.95,-6575791,0,0
20220809,2910,5,-20,-0.68,97067666,12322895,-5791797,-7017299,0,27107659,3.94,-5317299,0,0
20220808,2930,2,15,0.51,86655435,-7365921,1160611,6360433,0,32424958,4.70,4160433,0,0
20220805,2915,5,-45,-1.52,118052906,4311811,-5692654,1314103,0,28264525,4.20,1614103,0,0
20220804,2960,5,-25,-0.84,106004691,-4375879,3137147,1052346,0,26650422,3.98,4852346,0,0
20220803,2985,5,-45,-1.49,143927832,21652294,-26235032,4270426,0,21798076,3.29,3270426,0,0
20220802,3030,2,30,1.00,111630338,-274569,8120506,-7791152,0,18527650,2.77,-8891152,0,0
20220801,3000,2,5,0.17,124532593,9175083,-9827609,463245,0,27418802,4.10,3563245,0,0
20220729,2995,5,-25,-0.83,129410980,-5651973,5790039,98155,0,23855557,3.47,-4301845,0,0
20220728,3020,5,-40,-1.31,118531658,2312592,2308966,-4828266,0,28157402,4.13,-5228266,0,0
20220727,3060,2,5,0.16,96070989,-16826827,13893896,3464784,0,33385668,4.97,9564784,0,0
20220726,3055,5,-25,-0.81,128312576,4183850,-5503232,1206275,0,23820884,3.56,-4193725,0,0
20220725,3080,5,-25,-0.81,171948306,11455613,-2556827,-9047424,0,28014609,4.32,-3447424,0,0
20220722,3105,2,40,1.31,175015450,1678368,-7817866,6249253,0,31462033,4.80,2349253,0,0
20220721,3065,5,-70,-2.23,166759444,22166812,-14901209,-8019247,0,29112780,4.49,-6019247,0,0
20220720,3135,5,-50,-1.57,158053071,-7751380,1887264,5970944,0,35132027,5.55,7370944,0,0
20220719,3185,2,25,0.79,143044869,2514848,-2087358,-575773,0,27761083,4.37,1924227,0,0
20220718,3160,5,-145,-4.39,203255062,11440412,-15509864,3766563,0,25836856,4.03,2266563,0,0
20220715,3305,5,-40,-1.20,300662302,1512917,3215592,-4563077,0,23570293,3.77,-6563077,0,0
20220714,3345,2,20,0.60,235559192,-5764804,4974170,568663,0,30133370,4.71,-831337,0,0
20220713,3325,5,-40,-1.19,214884057,8926711,-20336320,11673202,0,30964707,4.90,10873202,0,0
20220712,3365,2,65,1.97,171310686,-8972276,13675530,-4207689,0,20091505,3.21,-5207689,0,0
20220711,3300,2,40,1.23,181745623,7660080,-9982551,1651316,0,25299194,4.35,22651316,0,0
20220708,3260,5,-35,-1.06,198494146,5240060,-5624566,-52918,0,2647878,0.44,-4052918,0,0
20220707,3295,5,-140,-4.08,253829846,41814206,-19823175,-22671192,0,6700796,1.14,-16571192,0,0
20220706,3435,2,150,4.57,281694395,-9090025,7613332,2055396,0,23271988,3.94,55396,0,0
20220705,3285,5,-105,-3.10,232111712,4050460,653883,-5449827,0,23216592,3.84,-9749827,0,0
20220704,3390,5,-10,-0.29,276641681,-2733947,3786601,-1114946,0,32966419,5.33,-3114946,0,0
20220701,3400,2,70,2.10,295106191,-11497439,3526068,8332406,0,36081365,5.78,8332406,0,0
20220630,3330,2,115,3.58,194910182,-10385083,11957405,-1171897,0,27748959,4.55,1328103,0,0
20220629,3215,2,100,3.21,169956529,-11915956,8266214,3819551,0,26420856,4.42,5819551,0,0
20220628,3115,5,-50,-1.58,206713491,21493795,-15230881,-6340781,0,20601305,3.52,-2840781,0,0
20220627,3165,5,-80,-2.47,272168129,8383871,-10900899,2251893,0,23442086,4.04,3251893,0,0
20220624,3245,5,-140,-4.14,251056774,15229364,-12944340,-2588318,0,20190193,3.39,-1588318,0,0
20220623,3385,2,40,1.20,393319300,2600780,-6337438,2370057,0,21778511,3.73,4370057,0,0
20220622,3345,2,165,5.19,246136678,-9903220,20916198,-10723017,0,17408454,2.85,-14723017,0,0
20220621,3180,5,-35,-1.09,198717700,12975050,-17062411,3480286,0,32131471,5.22,5480286,0,0
20220620,3215,2,100,3.21,248013259,-22008058,21023132,1831174,0,26651185,4.35,1831174,0,0
20220617,3115,2,45,1.47,291222283,-3775247,4126992,-405549,0,24820011,3.88,-8405549,0,0
20220616,3070,3,0,0.00,231605721,9469445,-3941755,-4970765,0,33225560,5.05,-3970765,0,0
20220615,3070,2,110,3.72,220508510,-21320671,14721345,7828968,0,37196325,5.38,4828968,0,0
20220614,2960,2,20,0.68,239483579,-18565277,15957843,2842627,0,32367357,4.57,-1157373,0,0
20220613,2940,2,195,7.10,200164375,-35820937,37601291,-139579,0,33524730,4.68,1860421,0,0
20220610,2745,2,65,2.43,149726122,-24000194,16393200,7757135,0,31664309,4.43,14757135,0,0
20220609,2680,2,10,0.37,128409109,-8194746,12126459,-3192517,0,16907174,2.29,-18192517,0,0
20220608,2670,5,-15,-0.56,105033296,7587267,3776845,-11693031,0,35099691,4.75,-8693031,0,0
20220607,2685,2,100,3.87,111016385,-37397062,19360922,18857576,0,43792722,5.73,13857576,0,0
20220603,2585,5,-35,-1.34,97303743,5534008,-5020348,-665151,0,29935146,4.01,4434849,0,0
20220602,2620,2,55,2.14,108491512,-28470756,21122933,7679109,0,25500297,3.51,23679109,0,0
20220531,2565,5,-15,-0.58,159632996,23841757,-13342286,-10653709,0,1821188,0.25,-753709,0,0
20220530,2580,5,-70,-2.64,130637301,15644456,-3254991,-13048870,0,2574897,0.35,-12748870,0,0
20220527,2650,5,-60,-2.21,169083387,13850993,-2564568,-11271979,0,15323767,2.09,-13271979,0,0
20220526,2710,2,20,0.74,190069862,-8821287,14720076,-5705283,0,28595746,3.80,-3705283,0,0
20220525,2690,5,-20,-0.74,164622265,7372532,-4394790,-3062918,0,32301029,4.29,-5062918,0,0
20220524,2710,2,95,3.63,150824816,-21560233,25867743,-2620302,0,37363947,5.25,-620302,0,0
20220523,2615,5,-15,-0.57,113675978,1079810,1615978,-2929368,0,37984249,5.29,1070632,0,0
20220520,2630,5,-105,-3.84,233095547,39497241,-50093687,9523143,0,36913617,5.21,9523143,0,0
20220519,2735,2,80,3.01,223263681,-12837605,20200224,-6808758,0,27390474,3.97,-3808758,0,0
20220518,2655,5,-10,-0.38,139642119,6360054,-10044870,3449954,0,31199232,4.51,-1650046,0,0
20220517,2665,5,-55,-2.02,136838091,19060737,-16488865,-3833451,0,32849278,4.93,-333451,0,0
20220516,2720,2,25,0.93,140507958,-8099419,-2331604,10879051,0,33182729,4.88,11879051,0,0
20220513,2695,5,-135,-4.77,214748299,28694966,-29070473,-1176824,0,21303678,3.10,2823176,0,0
20220512,2830,2,85,3.10,238207372,-9246259,14088873,-4025016,0,18480502,2.59,-6025016,0,0
20220511,2745,2,5,0.18,167413971,9654701,6086213,-15978697,0,24505518,3.34,-17978697,0,0
20220510,2740,2,25,0.92,243713102,-32189285,26249943,7966994,0,42484215,5.59,3966994,0,0
20220509,2715,2,55,2.07,152357686,-17339783,17175827,1024308,0,38517221,5.00,-6975692,0,0
20220506,2660,2,70,2.70,133328716,-30856640,26537770,4578969,0,45492913,5.94,4578969,0,0
20220504,2590,5,-10,-0.38,110637495,-5531614,8876638,-3486071,0,40913944,5.41,4513929,0,0
20220503,2600,2,15,0.58,157911506,-927497,-10081306,11154744,0,36400015,5.06,25154744,0,0
20220502,2585,2,15,0.58,161339353,8486599,-2890028,-6856379,0,11245271,1.58,-4356379,0,0
20220429,2570,5,-80,-3.02,186811992,27898772,-19354653,-9106673,0,15601650,2.16,-9106673,0,0
20220428,2650,5,-50,-1.85,145070540,21432487,-12596477,-8115493,0,24708323,3.41,-4115493,0,0
20220427,2700,2,60,2.27,190249694,-12221743,14727119,-2676396,0,28823816,3.86,-2676396,0,0
20220426,2640,5,-25,-0.94,135172866,2241444,3228583,-5934868,0,31500212,4.08,-8434868,0,0
20220425,2665,2,90,3.50,163532030,-26225397,30854134,-3997689,0,39935080,5.26,-3997689,0,0
20220422,2575,2,60,2.39,132328276,-27630731,24772943,2721768,0,43932769,5.77,2721768,0,0
20220421,2515,5,-30,-1.18,119487573,12540392,-11901433,-1122601,0,41211001,5.54,1877399,0,0
20220420,2545,2,5,0.20,121614332,-3062345,-2053961,5449138,0,39333602,5.29,7449138,0,0
20220419,2540,5,-60,-2.31,141484316,15982740,-17209661,501265,0,31884464,4.19,501265,0,0
20220418,2600,3,0,0.00,136049027,15448946,-1710125,-13851812,0,31383199,4.06,-21851812,0,0
20220415,2600,2,60,2.36,143969539,-27400255,32737741,-4402216,0,53235011,7.07,-2402216,0,0
20220414,2540,2,25,0.99,118815279,-16357822,221706,16754956,0,55637227,7.26,8754956,0,0
20220413,2515,5,-100,-3.82,239307240,35704441,-28511789,-7789601,0,46882271,6.08,-7789601,0,0
20220412,2615,2,50,1.95,174749396,-23311056,4867289,19194541,0,54671872,7.02,17694541,0,0
20220411,2565,2,5,0.20,158232609,14632601,3593932,-18336010,0,36977331,4.60,-24336010,0,0
20220408,2560,5,-5,-0.19,99035228,-10235185,3874792,6035597,0,61313341,7.55,6035597,0,0
20220407,2565,2,65,2.60,130629016,-28469781,24100234,4957685,0,55277744,6.79,6957685,0,0
20220406,2500,2,55,2.25,181434837,-18969812,15674866,3218143,0,48320059,5.97,5218143,0,0
20220405,2445,2,5,0.20,77238334,-8772153,3311785,6222707,0,43101916,5.28,3722707,0,0
20220404,2440,5,-25,-1.01,97455153,16263505,-3804592,-12989396,0,39379209,4.94,-12989396,0,0
20220401,2465,2,40,1.65,83231305,-18346547,10250153,8037806,0,52368605,6.61,8037806,0,0
20220331,2425,5,-20,-0.82,112982460,19774273,-19218552,-1144780,0,44330799,5.62,-1144780,0,0
20220330,2445,5,-20,-0.81,107249180,6904811,-10083971,3253787,0,45475579,5.75,3253787,0,0
20220329,2465,5,-20,-0.80,80754368,1320364,-1198554,-240259,0,42221792,5.28,-240259,0,0
20220328,2485,3,0,0.00,132131471,4445104,2483868,-7351723,0,42462051,5.36,-7351723,0,0
20220325,2485,2,15,0.61,95898259,-11564333,8697846,3414589,0,49813774,6.42,4414589,0,0
20220324,2470,2,20,0.82,103716831,169960,-4185700,3329536,0,45399185,5.96,4329536,0,0
20220323,2450,5,-40,-1.61,123674635,10296634,-16711675,6258417,0,41069649,5.34,5258417,0,0
20220322,2490,5,-45,-1.78,138779231,31084441,-13701745,-17940818,0,35811232,4.69,-17940818,0,0
20220321,2535,2,50,2.01,105978294,-12975151,6563396,6451923,0,53752050,7.11,7451923,0,0
20220318,2485,5,-15,-0.60,135016088,10806603,-5524797,-4929287,0,46300127,6.15,-4929287,0,0
20220317,2500,5,-75,-2.91,154665412,1737505,-8363718,5769143,0,51229414,6.72,5769143,0,0
20220316,2575,5,-85,-3.20,139726162,16557733,-9015973,-7190152,0,45460271,5.96,-7190152,0,0
20220315,2660,2,55,2.11,155532184,-9771282,10956788,-581809,0,52650423,6.88,-581809,0,0
20220314,2605,2,10,0.39,140036847,5808291,-2858514,-3068989,0,53232232,7.01,-4068989,0,0
20220311,2595,2,15,0.58,156036899,-248843,3182042,-3033608,0,57301221,7.47,-2033608,0,0
20220310,2580,5,-115,-4.27,131132267,1878073,-9896814,8100541,0,59334829,7.54,7100541,0,0
20220308,2695,2,55,2.08,228287598,-940470,6812887,-6363272,0,52234288,6.45,-6363272,0,0
20220307,2640,2,125,4.97,193570066,-36437110,31263239,7708257,0,58597560,7.41,8708257,0,0
20220304,2515,2,75,3.07,166800706,-37356824,23512107,16390860,0,49889303,6.36,17390860,0,0
20220303,2440,5,-90,-3.56,148624920,27832985,-20818436,-8857406,0,32498443,4.16,-7857406,0,0
20220302,2530,2,10,0.40,143736216,2234907,-14153258,11577756,0,40355849,5.10,11577756,0,0
20220228,2520,5,-35,-1.37,209003016,19589380,-1407604,-20310075,0,28778093,3.53,-20310075,0,0
20220225,2555,5,-65,-2.48,236267269,-10319174,9721020,721522,0,49088168,6.02,1721522,0,0
20220224,2620,2,140,5.65,281426612,-35391671,28368661,8113832,0,47366646,5.67,8113832,0,0
20220223,2480,5,-20,-0.80,156033916,4302746,-6438525,1453280,0,39252814,4.63,1453280,0,0
20220222,2500,2,70,2.88,256265298,-13045921,19953544,-5001876,0,37799534,4.40,-5001876,0,0
20220221,2430,2,5,0.21,241608428,-10617335,18165621,-6822938,0,42801410,5.15,-5822938,0,0
20220218,2425,2,10,0.41,230544081,-20758546,17482262,3096983,0,48624348,6.04,4096983,0,0
20220217,2415,5,-30,-1.23,375947950,35678715,-25127417,-11393360,0,44527365,5.52,-10393360,0,0
20220216,2445,5,-95,-3.74,191719056,23588980,-27891563,5639971,0,54920725,6.80,6639971,0,0
20220215,2540,2,30,1.20,201406138,-11699537,7250447,4023495,0,48280754,6.17,5023495,0,0
20220214,2510,2,70,2.87,211598752,-9244820,2364854,6787518,0,43257259,5.78,7787518,0,0
20220211,2440,2,45,1.88,214488932,14044693,-24410489,8831426,0,35469741,4.89,9831426,0,0
20220210,2395,5,-40,-1.64,168130993,42467533,-36661929,-6421728,0,25638315,3.60,-5421728,0,0
20220209,2435,5,-70,-2.79,132207109,24055527,-24547800,-1152845,0,31060043,4.30,-1152845,0,0
20220208,2505,5,-10,-0.40,149682765,17339720,-11568296,-6357083,0,32212888,4.46,-6357083,0,0
20220207,2515,2,45,1.82,152616167,-13990905,10615642,3216914,0,38569971,5.27,2216914,0,0
20220204,2470,5,-60,-2.37,199813450,22928663,-5036050,-18243782,0,36353057,4.88,-19243782,0,0
20220203,2530,5,-50,-1.94,214402426,10750847,10156779,-21042418,0,55596839,7.03,-22042418,0,0
20220128,2580,5,-150,-5.49,371796622,-859772,-14258248,14416269,0,77639257,9.58,13416269,0,0
20220127,2730,2,175,6.85,332767008,-45497887,49682117,-3568387,0,64222988,7.51,-5568387,0,0
20220126,2555,2,15,0.59,239780310,-4299877,3397549,911838,0,69791375,7.91,-88162,0,0
20220125,2540,2,125,5.18,349916818,-57921713,54977376,3959537,0,69879537,7.71,2959537,0,0
20220124,2415,2,50,2.11,190411855,-26493035,27876464,-383935,0,66920000,7.25,-1383935,0,0
20220121,2365,2,55,2.38,228072580,-22186915,28879497,-4714866,0,68303935,7.20,-5714866,0,0
20220120,2310,5,-25,-1.07,156009871,-8974968,10608596,-1019978,0,74018801,7.56,-2019978,0,0
20220119,2335,2,30,1.30,223105749,-22590645,10483053,13192952,0,76038779,7.47,12192952,0,0
20220118,2305,2,40,1.77,171184161,-35241327,42120296,-6145289,0,63845827,6.07,-7145289,0,0
20220117,2265,2,30,1.34,169190816,-57345372,50474129,6902510,0,70991116,6.89,7902510,0,0
20220114,2235,2,65,3.00,171123284,-55225139,39391939,16607522,0,63088606,6.39,16607522,0,0
20220113,2170,2,25,1.17,111283468,-10062751,-10869698,20769865,0,46481084,4.68,20769865,0,0
20220112,2145,5,-80,-3.60,143850091,56411895,-41609826,-15817384,0,25711219,2.52,-16817384,0,0
20220111,2225,5,-15,-0.67,131055322,7760076,877241,-8523296,0,42528603,4.21,-8523296,0,0
20220110,2240,2,45,2.05,146846899,-27031508,25876958,1571703,0,51051899,4.90,571703,0,0
20220107,2195,5,-65,-2.88,165325835,25131326,-21334286,-3173359,0,50480196,4.64,-4173359,0,0
20220106,2260,2,45,2.03,204114959,-10836975,16031268,-6534731,0,54653555,5.00,-7534731,0,0
20220105,2215,2,60,2.78,234752040,-84104691,71346955,19151999,0,62188286,5.69,20151999,0,0
20220104,2155,2,5,0.23,119475132,-9386168,6448875,3094003,0,42036287,3.80,2094003,0,0
20220103,2150,5,-10,-0.46,118030982,8310517,-2952360,-5504458,0,39942284,3.64,-4504458,0,0
20211230,2160,2,30,1.41,103258841,-26418029,13964598,13115385,0,44446742,4.04,13115385,0,0
20211229,2130,3,0,0.00,120750489,4213199,-5058329,393039,0,31331357,2.83,393039,0,0
20211228,2130,5,-25,-1.16,97695141,4794676,245708,-4719274,0,30938318,2.86,-4719274,0,0
20211227,2155,2,25,1.17,74532985,-11594962,7454009,4215749,0,35657592,3.34,4215749,0,0
20211224,2130,5,-35,-1.62,131886866,24040195,-29391402,7557292,0,31441843,2.93,7557292,0,0
20211223,2165,5,-25,-1.14,96334153,21937591,-16154439,-6829700,0,23884551,2.21,-6829700,0,0
20211222,2190,5,-20,-0.90,79638753,306562,-950508,782667,0,30714251,2.77,-217333,0,0
20211221,2210,5,-40,-1.78,139418487,5002820,-926622,-4150910,0,30931584,2.81,-3150910,0,0
20211220,2250,2,85,3.93,181033561,-49038383,42714792,7912815,0,34082494,3.06,7912815,0,0
20211217,2165,5,-10,-0.46,139698210,14441598,-6838157,-7604872,0,26169679,2.33,-8604872,0,0
20211216,2175,5,-25,-1.14,111053421,-3498312,8739327,-5296957,0,34774551,3.06,-5296957,0,0
20211215,2200,3,0,0.00,115210313,-12462218,10103909,2635349,0,40071508,3.57,3635349,0,0
20211214,2200,2,30,1.38,152734880,-20314505,20370121,242758,0,36436159,3.27,242758,0,0
20211213,2170,5,-5,-0.23,184478456,8591530,-13532303,4912000,0,36193401,3.29,5912000,0,0
20211210,2175,2,20,0.93,132709896,-3227188,-6713071,9726652,0,30281401,2.85,10726652,0,0
20211209,2155,5,-20,-0.92,116456339,13401765,-11167429,-2071989,0,19554749,1.90,-1071989,0,0
20211208,2175,5,-15,-0.68,222763306,33752547,-37382086,2728677,0,20626738,2.12,3728677,0,0
20211207,2190,5,-35,-1.57,216120192,33462300,-32000721,-1604795,0,16898061,1.79,-604795,0,0
20211206,2225,5,-10,-0.45,242728391,53472324,-55934674,-5250919,0,17502856,1.94,-4250919,0,0
20211203,2235,5,-35,-1.54,233523851,36430942,-32639198,-5201721,0,21753775,2.42,-4201721,0,0
20211202,2270,5,-70,-2.99,292429737,53855900,-46008609,-9425345,0,25955496,2.82,-10425345,0,0
20211201,2340,5,-125,-5.07,294950800,49474375,-39989123,-10743828,0,36380841,3.82,-11743828,0,0
