date,close,sign,change,diff,volume,krx_0008,krx_0018,krx_0009,pgmvol,fsc_listing,fsc_sjrate,fsc_0009,gm_volume,gm_value
20221108,6970,2,325,4.89,25728190,-4187327,4131940,234066,0,1188659,0.80,234066,0,0
20221107,6645,2,135,2.07,19033075,-1779831,1584132,215509,0,954593,0.63,215509,0,0
20221104,6510,5,-30,-0.46,20589515,101602,48145,-246928,0,739084,0.48,-246928,0,0
20221103,6540,5,-180,-2.68,20979016,-654911,506490,135496,0,986012,0.65,135496,0,0
20221102,6720,5,-100,-1.47,17811581,-833861,989165,-147443,0,850516,0.54,-147443,0,0
20221101,6820,2,20,0.29,18832163,78138,142700,-146225,0,997959,0.65,-146225,0,0
20221031,6800,2,195,2.95,20663532,-1486981,1131895,298527,0,1144184,0.72,298527,0,0
20221028,6605,5,-185,-2.72,20230062,478214,-604045,158036,0,845657,0.54,158036,0,0
20221027,6790,2,250,3.82,23862752,-3092853,3117646,62716,0,687621,0.45,62716,0,0
20221026,6540,5,-40,-0.61,24428839,1480486,-1520151,-157829,0,624905,0.40,-157829,0,0
20221025,6580,5,-5,-0.08,26002643,99420,-130944,64144,0,782734,0.50,64144,0,0
20221024,6585,2,405,6.55,29816219,-5181610,4942013,291552,0,718590,0.48,291552,0,0
20221021,6180,5,-30,-0.48,30147172,44445,214077,-357299,0,427038,0.28,-357299,0,0
20221020,6210,5,-285,-4.39,40713153,5805217,-5826163,-148336,0,784337,0.50,-148336,0,0
20221019,6495,5,-205,-3.06,33448085,-1027307,1027784,71733,0,932673,0.59,71733,0,0
20221018,6700,2,325,5.10,35320624,-3796536,3686615,160410,0,860940,0.53,160410,0,0
20221017,6375,5,-50,-0.78,24043163,1084642,-473757,-127894,0,700530,0.44,-127894,0,0
20221014,6425,2,520,8.81,29108049,-7600235,7298805,124539,0,828424,0.52,124539,0,0
20221013,5905,5,-255,-4.14,25111290,3514874,-4322209,319826,0,703885,0.46,319826,0,0
20221012,6160,2,140,2.33,34091441,820527,-716753,-95504,0,384059,0.25,-95504,0,0
20221011,6020,5,-480,-7.38,30071625,8379113,-8475921,-149209,0,479563,0.31,-149209,0,0
20221007,6500,5,-250,-3.70,27133435,2659270,-2411776,-206618,0,628772,0.42,-206618,6360,42
20221006,6750,2,380,5.97,28938910,-5723111,5470858,419110,0,835390,0.56,419110,0,0
20221005,6370,5,-345,-5.14,42094284,3675089,-3694267,-81336,0,416280,0.28,-81336,0,0
20221004,6715,2,455,7.27,28074199,-3060379,3014529,143909,0,497616,0.34,143909,0,0
20220930,6260,5,-90,-1.42,56602677,2465877,-2571407,133907,0,353707,0.25,133907,0,0
20220929,6350,2,80,1.28,40621387,-831315,1074012,-171722,0,219800,0.16,-171722,0,0
20220928,6270,5,-450,-6.70,48018925,5457772,-6007984,241805,0,391522,0.32,241805,0,0
20220927,6720,2,225,3.46,43002415,5628259,-5998758,82814,0,149717,0.13,82814,0,0
20220926,6495,5,-600,-8.46,35603764,9482509,-9718683,-33718,0,66903,0.06,-33718,0,0
20220923,7095,5,-395,-5.27,22991723,7120193,-7353641,77581,0,100621,0.09,77581,0,0
20220922,7490,5,-100,-1.32,17184090,2693837,-2734396,17745,0,23040,0.02,17745,0,0
20220921,7590,5,-140,-1.81,12957127,2444038,-2446387,-102159,0,5295,0.00,-102159,0,0
20220920,7730,2,100,1.31,12703391,930208,-1065670,106347,0,107454,0.10,106347,0,0
20220919,7630,5,-315,-3.96,13567499,4750347,-4806993,-66963,0,1107,0.00,-66963,0,0
20220916,7945,5,-220,-2.69,11364175,2258450,-2331057,-10436,0,68070,0.07,-10436,15000,120
20220915,8165,5,-110,-1.33,10738945,2134139,-2192174,6684,0,78506,0.08,6684,0,0
20220914,8275,5,-585,-6.60,17446677,4542330,-4389610,-223702,0,71822,0.07,-223702,4905,40
20220913,8860,2,500,5.98,13214983,-3803689,4175769,-148198,0,295524,0.29,-148198,9439,83
20220908,8360,2,345,4.30,13038842,-3142898,2734107,430323,0,443722,0.44,430323,0,0
20220907,8015,5,-230,-2.79,11899904,1784578,-1697335,-89998,0,13399,0.01,-89998,12655,100
20220906,8245,2,55,0.67,14513466,551552,-631901,45301,0,103397,0.11,45301,0,0
20220905,8190,5,-315,-3.70,15133727,3982428,-4127058,46277,0,58096,0.06,46277,10000,82
20220902,8505,5,-5,-0.06,16814533,487227,-483178,-41619,0,11819,0.01,-41619,5000,42
20220901,8510,5,-465,-5.18,11654272,2060497,-1853959,-290315,0,53438,0.05,-290315,0,0
20220831,8975,2,200,2.28,12716509,-535852,550102,83725,0,343753,0.35,83725,0,0
20220830,8775,2,485,5.85,13612929,-2334070,2211505,164299,0,260028,0.27,164299,0,0
20220829,8290,5,-615,-6.91,14628531,2729577,-2647077,-91958,0,95729,0.10,-91958,3032,25
20220826,8905,5,-260,-2.84,11110412,228948,-86263,-146298,0,187687,0.18,-146298,0,0
20220825,9165,2,405,4.62,12469088,-1577008,1750852,-166954,0,333985,0.34,-166954,686,6
20220824,8760,2,250,2.94,12143341,-766126,547119,220396,0,500939,0.51,220396,6000,52
20220823,8510,5,-340,-3.84,13332674,2737443,-2098289,-683500,0,280543,0.30,-683500,0,0
20220822,8850,5,-405,-4.38,10889718,1583251,-1204916,-416907,0,964043,0.99,-416907,0,0
20220819,9255,5,-385,-3.99,9657025,1506184,-1672116,160953,0,1380950,1.46,160953,0,0
20220818,9640,5,-80,-0.82,9262668,-245645,218027,19448,0,1219997,1.25,19448,0,0
20220817,9720,5,-150,-1.52,8330254,801939,-919505,18733,0,1200549,1.27,18733,0,0
20220816,9870,2,105,1.08,8451522,-796001,674650,186816,0,1181816,1.21,186816,0,0
20220812,9765,5,-100,-1.01,8500434,-41587,63321,-20912,0,995000,1.05,-20912,0,0
20220811,9865,2,320,3.35,12546682,-294600,717548,-325756,0,1015912,1.04,-325756,0,0
20220810,9545,5,-470,-4.69,9746022,1842205,-2109888,115915,0,1341668,1.41,115915,0,0
20220809,10015,2,130,1.32,8940772,-1114507,1022981,163064,0,1225753,1.24,163064,0,0
20220808,9885,5,-45,-0.45,6610744,348493,8992,-387070,0,1062689,1.03,-387070,0,0
20220805,9930,2,250,2.58,10271441,-1817351,1834700,-13960,0,1449759,1.36,-13960,0,0
20220804,9680,2,345,3.70,12693233,-2956084,2836489,105520,0,1463719,1.41,105520,0,0
20220803,9335,2,315,3.49,10572478,-2854068,2800278,153779,0,1358199,1.26,153779,0,0
20220802,9020,5,-60,-0.66,8540655,-76199,-1555,-6444,0,1204420,1.15,-6444,0,0
20220801,9080,2,10,0.11,9108696,-1629124,1449931,189150,0,1210864,1.13,189150,0,0
20220729,9070,2,120,1.34,12257679,-1249628,1254078,110287,0,1021714,0.93,110287,0,0
20220728,8950,2,110,1.24,13136923,-587283,891047,-240557,0,911427,0.86,-240557,0,0
20220727,8840,2,145,1.67,9430140,-714059,786842,28229,0,1151984,1.05,28229,0,0
20220726,8695,3,0,0.00,8869317,195967,-136395,-57570,0,1123755,1.05,-57570,0,0
20220725,8695,2,50,0.58,13780421,-363406,326447,63666,0,1181325,1.08,63666,0,0
20220722,8645,5,-205,-2.32,13634384,-70020,30712,27734,0,1117659,1.00,27734,0,0
20220721,8850,2,30,0.34,12249115,-990110,1234471,-35024,0,1089925,0.94,-35024,0,0
20220720,8820,2,245,2.86,18081545,-2687435,2668501,17002,0,1124949,1.00,17002,2000,17
20220719,8575,2,100,1.18,15463771,-2105165,2017740,88036,0,1107947,1.01,88036,0,0
20220718,8475,2,235,2.85,22405977,313406,-283517,-34070,0,1019911,0.91,-34070,0,0
20220715,8240,5,-10,-0.12,22787867,1026752,-969242,-19728,0,1053981,0.93,-19728,0,0
20220714,8250,5,-15,-0.18,19610829,-478361,348193,137756,0,1073709,0.97,137756,0,0
20220713,8265,2,440,5.62,19778442,-2257071,2398490,-107860,0,935953,0.83,-107860,0,0
20220712,7825,5,-365,-4.46,14850321,1754953,-1807303,43873,0,1043813,0.91,43873,0,0
20220711,8190,5,-30,-0.36,19820689,-2361256,2208683,119013,0,999940,0.85,119013,0,0
20220708,8220,2,170,2.11,21604924,-3168315,3065620,139274,0,880927,0.74,139274,0,0
20220707,8050,2,335,4.34,20373888,-841590,1054063,-177883,0,741653,0.61,-177883,0,0
20220706,7715,5,-260,-3.26,28706879,-1866266,1624336,278279,0,919536,0.77,278279,0,0
20220705,7975,2,665,9.10,31984673,-4386476,4119668,212400,0,641257,0.56,212400,0,0
20220704,7310,5,-120,-1.62,27362822,2098037,-2196706,19002,0,428857,0.38,19002,0,0
20220701,7430,5,-235,-3.07,29280163,5126732,-4845043,-373971,0,409855,0.37,-373971,0,0
20220630,7665,5,-360,-4.49,20628055,3076036,-3241043,135678,0,783826,0.69,135678,0,0
20220629,8025,5,-405,-4.80,24082293,1666142,-1944009,208265,0,648148,0.56,208265,0,0
20220628,8430,5,-160,-1.86,23264370,1231976,-999691,-246072,0,439883,0.37,-246072,0,0
20220627,8590,2,285,3.43,27181499,-3959941,3838512,158941,0,685955,0.62,158941,0,0
20220624,8305,2,800,10.66,32541741,-5127055,5045815,133460,0,527014,0.49,133460,0,0
20220623,7505,5,-475,-5.95,47841492,6426946,-6488916,17147,0,393554,0.36,17147,0,0
20220622,7980,5,-710,-8.17,25235690,5272555,-5293853,-41659,0,376407,0.36,-41659,0,0
20220621,8690,2,220,2.60,22812846,-465884,388309,45554,0,418066,0.40,45554,0,0
20220620,8470,5,-440,-4.94,23302053,4537597,-4458884,-141693,0,372512,0.37,-141693,0,0
20220617,8910,5,-145,-1.60,22828601,2199909,-2341801,45276,0,514205,0.53,45276,0,0
20220616,9055,2,120,1.34,21813244,-2403759,2398932,13155,0,468929,0.51,13155,0,0
20220615,8935,5,-450,-4.79,24368701,4584620,-4639993,-49237,0,455774,0.52,-49237,0,0
20220614,9385,2,5,0.05,27848168,3491589,-3497991,-52601,0,505011,0.59,-52601,8496,76
20220613,9380,5,-895,-8.71,18605338,6539699,-6608432,-121048,0,557612,0.65,-121048,0,0
20220610,10275,5,-215,-2.05,9764335,624226,-302693,-312573,0,678660,0.79,-312573,0,0
20220609,10490,2,165,1.60,7357790,-237329,282297,22165,0,991233,1.17,22165,0,0
20220608,10325,2,70,0.68,9217295,-230343,33401,128813,0,969068,1.16,128813,0,0
20220607,10255,5,-645,-5.92,10629725,4345324,-4337168,-105414,0,840255,1.04,-105414,0,0
20220603,10900,5,-55,-0.50,8486698,900459,-1030801,90175,0,945669,1.13,90175,0,0
20220602,10955,5,-160,-1.44,6825550,359414,-404179,26138,0,855494,0.98,26138,0,0
20220531,11115,2,150,1.37,10053184,-1763670,1814663,-48631,0,829356,0.93,-48631,0,0
20220530,10965,2,315,2.96,10224965,-1519471,1419674,95912,0,877987,1.01,95912,0,0
20220527,10650,2,30,0.28,13697764,421246,-342094,-29101,0,782075,0.87,-29101,0,0
20220526,10620,5,-85,-0.79,14540047,253438,-424262,81132,0,811176,0.93,81132,0,0
20220525,10705,2,290,2.78,15472554,-1214733,1208976,74929,0,730044,0.86,74929,0,0
20220524,10415,5,-675,-6.09,10928191,1960234,-1879980,-159753,0,655115,0.74,-159753,0,0
20220523,11090,2,165,1.51,10567492,-988316,869326,123829,0,814868,0.95,123829,0,0
20220520,10925,2,640,6.22,14585331,-5142680,5090082,125124,0,691039,0.78,125124,0,0
20220519,10285,5,-335,-3.15,15161782,365603,-304039,-55236,0,565915,0.62,-55236,0,0
20220518,10620,2,270,2.61,12672938,-2820298,2778965,91155,0,621151,0.66,91155,0,0
20220517,10350,2,370,3.71,10091901,-1699625,1855004,-59792,0,529996,0.55,-59792,0,0
20220516,9980,5,-70,-0.70,16149606,-1934298,2029587,-54572,0,589788,0.65,-54572,0,0
20220513,10050,2,695,7.43,15455196,-3882412,3689497,148456,0,644360,0.69,148456,0,0
20220512,9355,5,-885,-8.64,21645599,7085123,-7030388,-167951,0,495904,0.54,-167951,0,0
20220511,10240,2,455,4.65,14295625,-3414590,3281301,198041,0,663855,0.75,198041,0,0
20220510,9785,5,-125,-1.26,19201094,3504535,-3548587,10174,0,465814,0.54,10174,0,0
20220509,9910,5,-555,-5.30,13453519,4402784,-4460194,-32608,0,455640,0.55,-32608,0,0
20220506,10465,5,-485,-4.43,10652572,3792899,-3678049,-176682,0,488248,0.57,-176682,0,0
20220504,10950,5,-115,-1.04,6744319,514768,-467734,-121656,0,664930,0.80,-121656,0,0
20220503,11065,2,175,1.61,8027670,-1644951,1546130,138200,0,786586,0.91,138200,0,0
20220502,10890,5,-245,-2.20,9568759,1557882,-1408506,-166263,0,648386,0.77,-166263,0,0
20220429,11135,2,460,4.31,10419692,-2230299,1976510,271032,0,814649,0.99,271032,0,0
20220428,10675,5,-40,-0.37,8056745,1552033,-1564574,-4230,0,543617,0.65,-4230,0,0
20220427,10715,5,-415,-3.73,9661965,2359064,-2150013,-242116,0,547847,0.69,-242116,0,0
20220426,11130,2,360,3.34,6523501,-1590449,1385371,217335,0,789963,1.01,217335,0,0
20220425,10770,5,-570,-5.03,9089638,2798909,-2612545,-215639,0,572628,0.72,-215639,0,0
20220422,11340,5,-310,-2.66,7459917,1108918,-1139513,32000,0,788267,1.01,32000,0,0
20220421,11650,5,-25,-0.21,6363217,446518,-85003,-362655,0,756267,0.94,-362655,0,0
20220420,11675,5,-180,-1.52,4451739,390122,-275347,-117181,0,1118922,1.37,-117181,0,0
20220419,11855,2,505,4.45,6603368,-1508249,1394731,124912,0,1236103,1.53,124912,0,0
20220418,11350,5,-155,-1.35,5275094,552486,-482966,-74867,0,1111191,1.40,-74867,0,0
20220415,11505,5,-215,-1.83,6671767,466154,-476130,-274,0,1186058,1.47,-274,0,0
20220414,11720,5,-35,-0.30,7806323,-543350,628943,-82565,0,1186332,1.49,-82565,0,0
20220413,11755,2,470,4.16,8573235,-1172128,1116640,116822,0,1268897,1.64,116822,0,0
20220412,11285,5,-190,-1.66,7623559,676336,-607073,-64374,0,1152075,1.45,-64374,0,0
20220411,11475,5,-600,-4.97,9633737,2634103,-2239381,-464685,0,1216449,1.56,-464685,0,0
20220408,12075,2,230,1.94,7303851,-680147,664939,4169,0,1681134,2.21,4169,0,0
20220407,11845,5,-190,-1.58,6131816,729447,-650551,-81035,0,1676965,2.16,-81035,0,0
20220406,12035,5,-430,-3.45,7166473,1726585,-1350814,-414487,0,1758000,2.23,-414487,0,0
20220405,12465,2,140,1.14,6447182,-1139157,1101349,46722,0,2172487,2.81,46722,0,0
20220404,12325,2,195,1.61,6055809,-474091,559480,-67680,0,2125765,2.77,-67680,0,0
20220401,12130,5,-190,-1.54,5052411,354322,-211205,-149997,0,2193445,2.82,-149997,0,0
20220331,12320,2,115,0.94,5709560,-824977,773767,57612,0,2343442,2.94,57612,0,0
20220330,12205,2,85,0.70,7222106,-773761,900986,-20153,0,2285830,2.91,-20153,0,0
20220329,12120,2,450,3.86,6972435,-1727539,1669961,64851,0,2305983,2.89,64851,0,0
20220328,11670,5,-400,-3.31,6237974,1440495,-1275238,-166492,0,2241132,2.75,-166492,0,0
20220325,12070,2,25,0.21,6509187,-849891,725154,146198,0,2407624,3.00,146198,0,0
20220324,12045,5,-100,-0.82,7230138,-51414,226796,-177156,0,2261426,2.75,-177156,0,0
20220323,12145,2,200,1.67,7289972,-656459,652870,19643,0,2438582,3.01,19643,0,0
20220322,11945,2,110,0.93,7749191,96227,-57932,-46454,0,2418939,2.91,-46454,0,0
20220321,11835,5,-365,-2.99,7760271,656267,-458909,-175892,0,2465393,2.88,-175892,0,0
20220318,12200,2,250,2.09,8724807,-1818741,1792405,28649,0,2641285,3.02,28649,0,0
20220317,11950,2,595,5.24,13075429,-4025699,3702351,430760,0,2612636,3.03,430760,0,0
20220316,11355,2,645,6.02,9953237,-1924972,1445415,514262,0,2181876,2.58,514262,0,0
20220315,10710,5,-40,-0.37,9076013,-174909,-7902,163232,0,1667614,1.99,163232,0,0
20220314,10750,5,-575,-5.08,12274509,3339717,-2612202,-816844,0,1504382,1.77,-816844,0,0
20220311,11325,5,-85,-0.74,9339210,-252493,370707,-122862,0,2321226,2.76,-122862,0,0
20220310,11410,2,740,6.94,10267014,-1529293,1041537,513238,0,2444088,2.94,513238,0,0
20220308,10670,5,-240,-2.20,11438188,643591,-746145,63797,0,1930850,2.35,63797,0,0
20220307,10910,5,-500,-4.38,12116385,1311458,-1043844,-286755,0,1867053,2.23,-286755,0,0
20220304,11410,5,-520,-4.36,12475092,1609348,-1614347,-12025,0,2153808,2.51,-12025,0,0
20220303,11930,2,535,4.70,11336005,-2779737,2211185,547115,0,2165833,2.47,547115,0,0
20220302,11395,2,375,3.40,12039573,-2069532,1746912,382518,0,1618718,1.81,382518,0,0
20220228,11020,2,105,0.96,13761773,-509053,362092,150248,0,1236200,1.43,150248,0,0
20220225,10915,2,755,7.43,16496995,-4029036,3531074,594304,0,1085952,1.24,594304,0,0
20220224,10160,5,-650,-6.01,19447669,4165410,-2786279,-1488921,0,491648,0.57,-1488921,0,0
20220223,10810,2,290,2.76,11826228,-956215,802409,161063,0,1980569,2.26,161063,0,0
20220222,10520,5,-310,-2.86,14391495,672006,111873,-808458,0,1819506,2.08,-808458,0,0
20220221,10830,2,5,0.05,16443690,7936,-280497,265976,0,2627964,2.93,265976,0,0
20220218,10825,2,175,1.64,16186864,-76034,-606491,691875,0,2361988,2.56,691875,0,0
20220217,10650,5,-250,-2.29,21909277,-268833,875099,-549234,0,1670113,1.86,-549234,0,0
20220216,10900,2,990,9.99,12514012,-3067103,1619856,1462591,0,2219347,2.52,1462591,0,0
20220215,9910,5,-285,-2.80,15462838,2270941,-2116253,-166459,0,756756,0.88,-166459,0,0
20220214,10195,5,-280,-2.67,15344827,485775,-601599,78605,0,923215,1.11,78605,0,0
20220211,10475,5,-620,-5.59,13800969,1780410,-1790262,-54218,0,844610,0.99,-54218,0,0
20220210,11095,5,-520,-4.48,13396374,2817372,-2006618,-850611,0,898828,1.05,-850611,0,0
20220209,11615,2,475,4.26,10087813,-2478245,1887198,624355,0,1749439,2.07,624355,0,0
20220208,11140,5,-110,-0.98,11944321,-634838,540844,184038,0,1125084,1.31,184038,0,0
20220207,11250,5,-345,-2.98,9663737,737420,-768824,43381,0,941046,1.07,43381,0,0
20220204,11595,2,215,1.89,12982377,-1249178,1301064,-61047,0,897665,1.06,-61047,0,0
20220203,11380,2,355,3.22,18154470,-3432952,3167491,309249,0,958712,1.24,309249,0,0
20220128,11025,2,575,5.50,30659347,1610442,-1904400,218058,0,649463,0.88,218058,0,0
20220127,10450,5,-985,-8.61,27702923,6468142,-6659909,58644,0,431405,0.63,58644,0,0
20220126,11435,5,-450,-3.79,24419487,3713217,-3753723,74090,0,372761,0.57,74090,0,0
20220125,11885,5,-555,-4.46,25486323,4191625,-4295861,-10750,0,298671,0.47,-10750,0,0
20220124,12440,5,-555,-4.27,15467014,4386157,-4240112,-239654,0,309421,0.48,-239654,0,0
20220121,12995,5,-455,-3.38,14056710,1432810,-1176753,-226377,0,549075,0.88,-226377,0,0
20220120,13450,2,690,5.41,13930938,-1203496,524657,351887,0,775452,1.28,351887,0,0
20220119,12760,5,-360,-2.74,11585416,2057312,-2234879,73796,0,423565,0.72,73796,0,0
20220118,13120,5,-330,-2.45,11811047,2376521,-2082310,-341689,0,349769,0.61,-341689,0,0
20220117,13450,5,-190,-1.39,7776274,2705527,-2479065,-285415,0,691458,1.23,-285415,0,0
20220114,13640,5,-450,-3.19,8640988,2663341,-2355928,-336684,0,976873,1.68,-336684,0,0
20220113,14090,5,-440,-3.03,6601567,1449325,-1369018,-100227,0,1313557,2.32,-100227,0,0
20220112,14530,2,715,5.18,10775597,-3936509,3548064,421079,0,1413784,2.61,421079,0,0
20220111,13815,5,-140,-1.00,11445035,1095082,-902966,-194745,0,992705,1.86,-194745,0,0
20220110,13955,5,-630,-4.32,11901951,3766009,-3586143,-227450,0,1187450,2.48,-227450,0,0
20220107,14585,2,260,1.82,9255994,-874775,751969,120598,0,1414900,3.10,120598,0,0
20220106,14325,5,-910,-5.97,17343958,6139499,-6159729,-31428,0,1294302,2.92,-31428,0,0
20220105,15235,5,-775,-4.84,9926256,3302016,-2907654,-429491,0,1325730,2.86,-429491,0,0
20220104,16010,5,-430,-2.62,9509441,2093460,-1460811,-662993,0,1755221,3.70,-662993,0,0
20220103,16440,5,-85,-0.51,7276820,-35943,-28340,61255,0,2418214,4.98,61255,0,0
20211230,16525,2,15,0.09,8834125,-1627764,1395064,234131,0,2356959,4.93,234131,0,0
20211229,16510,5,-560,-3.28,16407691,-3168283,2227684,1199392,0,2122828,4.53,1199392,0,0
20211228,17070,2,890,5.50,12908245,2530229,-1081819,-1396424,0,923436,1.94,-1396424,0,0
20211227,16180,2,370,2.34,6653578,689097,-344160,-591753,0,2319860,5.02,-591753,0,0
20211224,15810,2,60,0.38,5853830,827119,-270331,-586977,0,2911613,6.12,-586977,0,0
20211223,15750,2,80,0.51,6062610,497859,-191684,-307208,0,3498590,7.51,-307208,0,0
20211222,15670,2,55,0.35,5356570,-116691,256147,-124158,0,3805798,8.03,-124158,0,0
20211221,15615,2,235,1.53,7783428,-98315,310130,-249577,0,3929956,8.22,-249577,0,0
20211220,15380,5,-160,-1.03,7372584,-367906,414380,-47681,0,4179533,8.84,-47681,0,0
20211217,15540,5,-440,-2.75,8060752,1599447,-267781,-1343051,0,4227214,8.77,-1343051,0,0
20211216,15980,2,160,1.01,8532565,-80056,461189,-384888,0,5570265,11.63,-384888,0,0
20211215,15820,2,250,1.61,5138702,-576099,263634,310944,0,5955153,12.67,310944,0,0
20211214,15570,5,-105,-0.67,6167493,287395,4586,-293638,0,5644209,11.86,-293638,0,0
20211213,15675,5,-215,-1.35,7866885,695602,-247717,-446861,0,5937847,12.55,-446861,0,0
20211210,15890,5,-530,-3.23,7609053,1082193,434453,-1536692,0,6384708,13.44,-1536692,0,0
20211209,16420,2,400,2.50,8366557,-1315756,-68341,1416797,0,7921400,16.47,1416797,0,0
20211208,16020,2,385,2.46,8944633,-1309492,335933,972137,0,6504603,13.64,972137,0,0
20211207,15635,2,245,1.59,8064739,-467210,104708,372305,0,5532466,11.27,372305,0,0
20211206,15390,5,-375,-2.38,9408795,927111,-566199,-366879,0,5160161,10.75,-366879,0,0
20211203,15765,2,730,4.86,11526281,-1891499,806304,1093813,0,5527040,11.71,1093813,0,0
20211202,15035,5,-190,-1.25,12745419,559781,-569835,-3756,0,4433227,9.55,-3756,0,0
20211201,15225,2,195,1.30,14428490,242173,-1120258,876005,0,4436983,9.65,876005,0,0
20211130,15030,5,-500,-3.22,11923976,1282863,-726665,-549452,0,3560978,7.91,-549452,0,0
20211129,15530,5,-100,-0.64,8804569,-105110,152124,-58491,0,4110430,8.92,-58491,0,0
20211126,15630,5,-210,-1.33,7238099,464800,-624785,156068,0,4168921,9.24,156068,0,0
20211125,15840,5,-320,-1.98,6012590,454036,-32094,-424200,0,4012853,9.20,-424200,0,0
20211124,16160,2,260,1.64,8266990,-370056,-54901,414248,0,4437053,10.44,414248,0,0
20211123,15900,5,-850,-5.07,7933258,2153105,-1651760,-553470,0,4022805,9.21,-553470,0,0
20211122,16750,5,-145,-0.86,6936475,410400,-170192,-262261,0,4576275,10.31,-262261,0,0
20211119,16895,2,345,2.08,6567328,-1114592,855521,274782,0,4838536,10.70,274782,0,0
20211118,16550,2,70,0.42,5090233,-136007,97312,42408,0,4563754,9.88,42408,0,0
20211117,16480,5,-360,-2.14,5393085,603777,-187843,-432240,0,4521346,9.52,-432240,0,0
20211116,16840,2,185,1.11,7252219,-915571,782967,164103,0,4953586,10.11,164103,0,0
20211115,16655,2,780,4.91,9710794,-2527891,1724347,1025779,0,4789483,9.94,1025779,0,0
20211112,15875,2,515,3.35,8058553,-2090222,1502225,594235,0,3763704,8.09,594235,0,0
20211111,15360,2,320,2.13,8942946,-860753,425111,431257,0,3169469,6.60,431257,0,0
20211110,15040,5,-825,-5.20,10160805,3005256,-2107065,-908055,0,2738212,5.86,-908055,0,0
