date,close,sign,change,diff,volume,krx_0008,krx_0018,krx_0009,pgmvol,fsc_listing,fsc_sjrate,fsc_0009,gm_volume,gm_value
20220825,4810,5,-115,-2.34,31552692,200086,1055018,-1246981,0,4252069,4.50,-1246981,0,0
20220824,4925,5,-85,-1.70,28203030,1181604,-158740,-855911,0,5499050,5.96,-855911,0,0
20220823,5010,2,100,2.04,29755328,-3185271,2484642,502373,0,6354961,6.55,502373,0,0
20220822,4910,2,110,2.29,32133876,-494926,764739,-164594,0,5852588,6.17,-164594,0,0
20220819,4800,2,95,2.02,24344589,-2539587,1393019,962745,0,6017182,6.50,962745,0,0
20220818,4705,2,20,0.43,25977891,1052082,-832253,-148421,0,5054437,5.62,-148421,0,0
20220817,4685,2,30,0.64,22381138,1281991,-1347886,-40926,0,5202858,6.02,-40926,0,0
20220816,4655,5,-25,-0.53,14717592,1219632,-2607965,1391403,0,5243784,5.85,1391403,0,0
20220812,4680,2,30,0.65,20178795,2026985,-1738143,-173215,0,3852381,4.09,-173215,0,0
20220811,4650,5,-75,-1.59,22996224,-3045921,2579596,446510,0,4025596,4.50,446510,0,0
20220810,4725,2,105,2.27,19947510,-4311791,4724167,-310637,0,3579086,3.76,-310637,0,0
20220809,4620,5,-40,-0.86,23025737,3243012,-4028792,826382,0,3889723,4.21,826382,0,0
20220808,4660,2,15,0.32,19601094,-1353862,1970041,-480332,0,3063341,3.47,-480332,0,0
20220805,4645,5,-55,-1.17,25370225,-352843,-1215295,1011577,0,3543673,4.22,1011577,0,0
20220804,4700,5,-90,-1.88,30871341,4396128,-3879315,-557876,0,2532096,3.10,-557876,0,0
20220803,4790,5,-95,-1.94,28253218,3850466,-4128658,379587,0,3089972,3.92,379587,0,0
20220802,4885,2,20,0.41,24396119,1421757,-1307973,-159379,0,2710385,3.53,-159379,0,0
20220801,4865,3,0,0.00,18494951,3305092,-3250977,29715,0,2869764,3.60,29715,0,0
20220729,4865,5,-35,-0.71,17587840,-1394239,953149,257431,0,2840049,3.46,257431,0,0
20220728,4900,5,-35,-0.71,24345820,-2727789,3057711,-311224,0,2582618,3.22,-311224,0,0
20220727,4935,5,-40,-0.80,24546600,980658,-569773,-363197,0,2893842,3.82,-363197,0,0
20220726,4975,3,0,0.00,21862182,464123,-717404,246331,0,3257039,4.14,246331,0,0
20220725,4975,5,-20,-0.40,29487436,1679951,-1806419,103842,0,3010708,4.03,103842,0,0
20220722,4995,2,65,1.32,33450971,299302,91555,-367280,0,2906866,3.73,-367280,0,0
20220721,4930,5,-10,-0.20,23928624,1696933,-2110938,395553,0,3274146,4.42,395553,0,0
20220720,4940,5,-75,-1.50,27529081,-551567,1167450,-641867,0,2878593,3.73,-641867,0,0
20220719,5015,5,-25,-0.50,31252789,3139544,-2979216,-204179,0,3520460,4.25,-204179,0,0
20220718,5040,5,-85,-1.66,27867478,-3818264,3562130,253668,0,3724639,4.64,253668,0,0
20220715,5125,2,5,0.10,51660538,-1826932,1642027,325383,0,3470971,4.72,325383,0,0
20220714,5120,2,15,0.29,47512748,-1113008,695253,346411,0,3145588,4.01,346411,0,0
20220713,5105,5,-155,-2.95,59346727,6813674,-6704629,-213018,0,2799177,3.86,-213018,0,0
20220712,5260,2,115,2.24,49735668,-2927696,3025885,-167795,0,3012195,3.90,-167795,0,0
20220711,5145,2,10,0.19,50216224,2853281,-2679566,-214906,0,3179990,4.29,-214906,0,0
20220708,5135,5,-60,-1.15,48197405,2792280,-2142094,-697385,0,3394896,4.73,-697385,0,0
20220707,5195,5,-125,-2.35,49263792,1595534,-1141843,-449927,0,4092281,5.96,-449927,0,0
20220706,5320,2,90,1.72,73068898,2467731,-2694859,97816,0,4542208,6.41,97816,0,0
20220705,5230,5,-250,-4.56,57403833,1044355,-579097,-295399,0,4444392,6.67,-295399,0,0
20220704,5480,2,10,0.18,77092745,-1107867,1391929,-248990,0,4739791,6.77,-248990,0,0
20220701,5470,2,115,2.15,76640390,436590,-14215,-473166,0,4988781,7.55,-473166,0,0
20220630,5355,2,115,2.19,60084544,-329831,275600,-96980,0,5461947,7.73,-96980,0,0
20220629,5240,2,120,2.34,61030952,2393554,-2072860,-565089,0,5558927,8.47,-565089,0,0
20220628,5120,2,55,1.09,55959290,-3876133,2629661,1218706,0,6124016,10.31,1218706,0,0
20220627,5065,5,-95,-1.84,62882672,2484303,-3701846,1568183,0,4905310,7.77,1568183,0,0
20220624,5160,5,-320,-5.84,70202607,6528656,-5857768,-889503,0,3337127,5.15,-889503,0,0
20220623,5480,2,175,3.30,131950634,-4935979,5044460,248849,0,4226630,6.19,248849,5201,27
20220622,5305,2,210,4.12,66943309,-488269,1669240,-1352336,0,3977781,5.40,-1352336,0,0
20220621,5095,5,-65,-1.26,65709996,-1171876,2697742,-1306894,0,5330117,7.47,-1306894,0,0
20220620,5160,2,120,2.38,56616840,-3745035,3612730,41147,0,6637011,9.19,41147,0,0
20220617,5040,2,35,0.70,54059030,-1523565,698107,940681,0,6595864,8.53,940681,0,0
20220616,5005,5,-50,-0.99,51122130,2219394,-270802,-1877802,0,5655183,6.83,-1877802,0,0
20220615,5055,2,135,2.74,55519207,-2365160,3311018,-933158,0,7532985,8.60,-933158,0,0
20220614,4920,5,-5,-0.10,71084184,-5994800,5389526,1352317,0,8466143,9.98,1352317,0,0
20220613,4925,2,210,4.45,39825003,-4279726,4066064,-59421,0,7113826,8.52,-59421,0,0
20220610,4715,2,55,1.18,33194136,-693796,-2274736,3149914,0,7173247,8.82,3149914,0,0
20220609,4660,5,-40,-0.85,28523225,2681725,-1707110,-1093663,0,4023333,4.78,-1093663,0,0
20220608,4700,5,-25,-0.53,28156198,145747,1889996,-1726875,0,5116996,5.84,-1726875,0,0
20220607,4725,2,135,2.94,23618451,-1678480,1921291,-426156,0,6843871,8.06,-426156,0,0
20220603,4590,2,10,0.22,19386889,-3623976,2600332,1118582,0,7270027,8.39,1118582,0,0
20220602,4580,2,30,0.66,28379583,927214,-429569,-536348,0,6151445,7.29,-536348,0,0
20220531,4550,5,-20,-0.44,32259469,3650438,-2650588,-1029087,0,6687793,7.50,-1029087,0,0
20220530,4570,5,-85,-1.83,19614859,-564234,133464,356404,0,7716880,8.37,356404,0,0
20220527,4655,5,-10,-0.21,28249635,-3298670,4197387,-825689,0,7360476,8.44,-825689,0,0
20220526,4665,2,25,0.54,42310726,-432888,742023,-233562,0,8186165,9.12,-233562,0,0
20220525,4640,5,-75,-1.59,45369258,2392131,-2374008,251502,0,8419727,8.87,251502,0,0
20220524,4715,2,145,3.17,32256329,-1908260,2403031,-977186,0,8168225,8.88,-977186,0,0
20220523,4570,5,-35,-0.76,29481750,600865,-569086,-46417,0,9145411,10.38,-46417,0,0
20220520,4605,5,-150,-3.15,31423876,772226,-1301191,496831,0,9191828,10.83,496831,0,0
20220519,4755,2,75,1.60,52207522,2097572,-2281469,-69331,0,8694997,10.60,-69331,0,0
20220518,4680,5,-65,-1.37,32725599,3730672,-4827130,1080021,0,8764328,10.98,1080021,0,0
20220517,4745,5,-90,-1.86,26391278,2287874,-2611131,240381,0,7684307,10.03,240381,0,0
20220516,4835,2,20,0.42,45196490,1562998,-1512942,-39299,0,7443926,9.12,-39299,0,0
20220513,4815,5,-210,-4.18,36574937,1633176,-3602314,1933250,0,7483225,9.81,1933250,0,0
20220512,5025,2,230,4.80,51924471,-4142215,4452285,-128802,0,5549975,6.69,-128802,0,0
20220511,4795,5,-130,-2.64,46573308,5424543,-5294083,-290372,0,5678777,6.27,-290372,0,0
20220510,4925,2,35,0.72,47630784,-5129813,5782383,-444087,0,5969149,6.59,-444087,0,0
20220509,4890,2,125,2.62,31979342,-1902842,2005069,-218284,0,6413236,7.15,-218284,0,0
20220506,4765,2,105,2.25,25764490,-1251125,1312573,-8511,0,6631520,7.65,-8511,0,0
20220504,4660,2,30,0.65,19408342,-1531331,1062756,448446,0,6640031,7.82,448446,0,0
20220503,4630,5,-45,-0.96,25112991,2834557,-2715165,-136702,0,6191585,6.98,-136702,0,0
20220502,4675,2,55,1.19,30350254,-2147983,1465777,633542,0,6328287,6.59,633542,0,0
20220429,4620,5,-105,-2.22,28007347,1458366,-126558,-1229112,0,5694745,6.02,-1229112,0,0
20220428,4725,2,15,0.32,25524691,-2888401,1953755,1072685,0,6923857,7.63,1072685,0,0
20220427,4710,2,90,1.95,34156739,-3360370,2881194,424558,0,5851172,6.62,424558,0,0
20220426,4620,5,-80,-1.70,24699645,1666730,-3124884,1400113,0,5426614,6.02,1400113,0,0
20220425,4700,2,115,2.51,31871907,-287812,2089154,-1743822,0,4026501,4.37,-1743822,0,0
20220422,4585,2,60,1.33,27948336,65815,1022466,-1101014,0,5770323,6.15,-1101014,0,0
20220421,4525,2,10,0.22,17753155,-958503,732577,209896,0,6871337,7.36,209896,0,0
20220420,4515,2,35,0.78,18832601,-2524130,1902706,615356,0,6661441,7.00,615356,0,0
20220419,4480,5,-110,-2.40,26607563,829892,-879386,656313,0,6046085,6.43,656313,0,0
20220418,4590,2,30,0.66,23922744,-1386074,897433,426859,0,5389772,5.80,426859,0,0
20220415,4560,2,40,0.88,28672980,1217518,-494098,-738896,0,4962913,5.39,-738896,0,0
20220414,4520,2,15,0.33,22411705,101860,-1103409,990192,0,5701809,6.22,990192,0,0
20220413,4505,5,-105,-2.28,22322845,478372,-1174383,702260,0,4711617,5.04,702260,0,0
20220412,4610,2,40,0.88,30182908,-191789,531095,-426200,0,4009357,4.36,-426200,0,0
20220411,4570,2,120,2.70,30525047,-3849186,4177393,-658187,0,4435557,4.94,-658187,0,0
20220408,4450,5,-40,-0.89,25231268,-327521,-911793,1471042,0,5093744,5.71,1471042,0,0
20220407,4490,2,30,0.67,28534995,2645975,-1776585,-961044,0,3622702,4.03,-961044,0,0
20220406,4460,2,75,1.71,24819329,-245761,921041,-961108,0,4583746,5.12,-961108,0,0
20220405,4385,5,-20,-0.45,15292990,696720,-90616,-612408,0,5544854,6.24,-612408,0,0
20220404,4405,5,-35,-0.79,16458182,-407640,610942,-222466,0,6157262,7.07,-222466,0,0
20220401,4440,2,40,0.91,20725797,-889310,873212,-28610,0,6379728,7.47,-28610,0,0
20220331,4400,5,-25,-0.56,18447534,526957,-1756358,1222957,0,6408338,7.57,1222957,0,0
20220330,4425,5,-15,-0.34,18277548,1874502,-2086129,210566,0,5185381,5.94,210566,0,0
20220329,4440,5,-95,-2.09,21856016,4884918,-2760887,-2241356,0,4974815,5.73,-2241356,0,0
20220328,4535,2,70,1.57,21490409,-3269303,2873612,414139,0,7216171,8.35,414139,0,0
20220325,4465,2,5,0.11,22032746,551777,-457548,-77392,0,6802032,7.94,-77392,0,0
20220324,4460,2,20,0.45,27117019,-1208764,543589,654312,0,6879424,7.82,654312,0,0
20220323,4440,5,-45,-1.00,20632934,2678866,94642,-2791309,0,6225112,7.22,-2791309,0,0
20220322,4485,5,-20,-0.44,24837822,-1901758,1086511,804499,0,9016421,10.77,804499,0,0
20220321,4505,2,65,1.46,27447219,-2795361,10427,2767037,0,8211922,10.05,2767037,0,0
20220318,4440,5,-40,-0.89,32346594,4347640,-3401047,-671824,0,5444885,6.75,-671824,0,0
20220317,4480,5,-135,-2.93,28054308,3977243,-4062722,-208654,0,6116709,7.46,-208654,0,0
20220316,4615,5,-150,-3.15,24955238,2037575,-1509578,71203,0,6325363,7.52,71203,0,0
20220315,4765,2,10,0.21,32897128,1658658,161304,-1958399,0,6254160,7.58,-1958399,0,0
20220314,4755,2,125,2.70,31442678,-2391194,2370895,-143612,0,8212559,9.82,-143612,0,0
20220311,4630,2,10,0.22,32308442,-265067,2919,-71282,0,8356171,10.20,-71282,0,0
20220310,4620,5,-175,-3.65,26039024,-592714,-2897,742828,0,8427453,10.34,742828,0,0
20220308,4795,2,50,1.05,50248673,-1301405,-2241969,3489899,0,7684625,9.51,3489899,0,0
20220307,4745,2,100,2.15,41657023,64080,2130723,-2261976,0,4194726,5.30,-2261976,0,0
20220304,4645,2,100,2.20,34014566,-2359025,-48149,2376475,0,6456702,8.50,2376475,0,0
20220303,4545,5,-115,-2.47,27093584,1593208,-1630368,327634,0,4080227,5.30,327634,0,0
20220302,4660,5,-85,-1.79,37185032,2825372,-2688489,-448879,0,3752593,4.97,-448879,0,0
20220228,4745,5,-30,-0.63,31651082,935903,-166844,-772707,0,4201472,5.38,-772707,0,0
20220225,4775,5,-205,-4.12,39311199,2737613,-1751330,-288957,0,4974179,6.40,-288957,0,0
20220224,4980,2,165,3.43,43541097,-2818936,2876317,-15114,0,5263136,6.65,-15114,0,0
20220223,4815,5,-70,-1.43,30277361,-222314,392869,-226496,0,5278250,6.79,-226496,0,0
20220222,4885,2,70,1.45,43443971,-120773,1448990,-1306224,0,5504746,7.23,-1306224,0,0
20220221,4815,5,-5,-0.10,44535962,1210817,-2304161,665318,0,6810970,9.06,665318,0,0
20220218,4820,5,-55,-1.13,51779128,3075262,-1980385,-1315732,0,6145652,8.56,-1315732,0,0
20220217,4875,2,65,1.35,68282027,-3353744,710144,2744907,0,7461384,10.15,2744907,0,0
20220216,4810,5,-255,-5.03,39110507,5434061,-4437650,-643620,0,4716477,6.55,-643620,0,0
20220215,5065,2,65,1.30,38095965,-1406023,941800,142125,0,5360097,7.64,142125,0,0
20220214,5000,2,55,1.11,45794542,-101166,-2191292,3196492,0,5217972,7.30,3196492,0,0
20220211,4945,2,145,3.02,40635293,4043592,-2326368,-1846169,0,2021480,2.92,-1846169,0,0
20220210,4800,2,105,2.24,32258857,-807841,-121281,430800,0,3867649,5.75,430800,0,0
20220209,4695,5,-105,-2.19,27529723,2014283,-3479677,1123483,0,3436849,5.01,1123483,0,0
20220208,4800,2,25,0.52,29585985,1633740,-1333968,-644949,0,2313366,3.42,-644949,0,0
20220207,4775,2,65,1.38,29032012,-826135,2259791,-1430574,0,2958315,4.30,-1430574,0,0
20220204,4710,5,-45,-0.95,25578890,-252644,488203,-176712,0,4388889,6.21,-176712,0,0
20220203,4755,5,-90,-1.86,31738123,362664,-25593,-326059,0,4565601,6.10,-326059,0,0
20220128,4845,5,-155,-3.10,55344119,-1768738,1546835,274173,0,4891660,6.50,274173,0,0
20220127,5000,2,210,4.38,49018904,-2878427,3781875,-849092,0,4617487,5.94,-849092,0,0
20220126,4790,2,80,1.70,51209256,-3028468,1520979,1609708,0,5466579,6.86,1609708,0,0
20220125,4710,2,95,2.06,68950469,-2486832,2376334,88279,0,3856871,4.72,88279,0,0
20220124,4615,2,115,2.56,32685140,-3021422,1951945,1079068,0,3768592,4.76,1079068,0,0
20220121,4500,2,85,1.93,47830611,-819195,2030072,-625571,0,2689524,3.30,-625571,0,0
20220120,4415,5,-145,-3.18,38999116,3888485,-3799239,-622869,0,3315095,3.97,-622869,0,0
20220119,4560,2,60,1.33,36474136,-1025180,1906036,-546881,0,3937964,4.76,-546881,0,0
20220118,4500,2,65,1.47,29108372,-1747762,1699615,101574,0,4484845,5.26,101574,0,0
20220117,4435,2,30,0.68,28005252,-2104585,1495817,685862,0,4383271,5.02,685862,0,0
20220114,4405,2,75,1.73,27574167,-900931,2441757,-1479394,0,3697409,4.33,-1479394,0,0
20220113,4330,2,70,1.64,19560592,-1245232,1252257,222388,0,5176803,5.94,222388,0,0
20220112,4260,5,-135,-3.07,20767698,1434573,-1905281,555998,0,4954415,5.50,555998,0,0
20220111,4395,2,25,0.57,26269007,-827656,2300986,-1460215,0,4398417,4.82,-1460215,0,0
20220110,4370,2,95,2.22,22352653,-2346905,3243056,-889577,0,5858632,6.21,-889577,0,0
20220107,4275,5,-55,-1.27,23616304,-1427319,507714,917344,0,6748209,7.01,917344,0,0
20220106,4330,2,135,3.22,38141691,-3075880,5819167,-2745694,0,5830865,5.83,-2745694,0,0
20220105,4195,2,110,2.69,17540166,-4288002,3242883,1118169,0,8576559,8.44,1118169,0,0
20220104,4085,2,60,1.49,18423786,-5008357,5058021,44548,0,7458390,7.38,44548,0,0
20220103,4025,2,10,0.25,20183650,-1572471,1686239,-86928,0,7413842,7.09,-86928,0,0
20211230,4015,5,-10,-0.25,23080898,34435,-216097,179964,0,7500770,7.50,179964,0,0
20211229,4025,2,50,1.26,25342615,-4619076,3544270,1081246,0,7320806,7.40,1081246,0,0
20211228,3975,5,-105,-2.57,29336475,4241357,-5273476,981065,0,6239560,6.21,981065,0,0
20211227,4080,5,-50,-1.21,19742210,6505455,-4692428,-1821198,0,5258495,5.16,-1821198,0,0
20211224,4130,5,-5,-0.12,11887453,-1113022,1062103,42935,0,7079693,6.81,42935,0,0
20211223,4135,5,-15,-0.36,14905977,-19146,-191726,341481,0,7036758,6.65,341481,0,0
20211222,4150,5,-5,-0.12,15169637,-468686,800643,-324759,0,6695277,6.45,-324759,0,0
20211221,4155,5,-35,-0.84,26128321,-5112117,1311586,3878757,0,7020036,6.50,3878757,0,0
20211220,4190,2,20,0.48,33690831,4172012,-3328570,-878312,0,3141279,2.85,-878312,0,0
20211217,4170,2,55,1.34,20315189,-3704504,4082613,-223426,0,4019591,3.74,-223426,0,0
20211216,4115,5,-20,-0.48,23627599,-5191935,4862913,362414,0,4243017,4.02,362414,0,0
20211215,4135,5,-35,-0.84,22369008,2405267,-3066360,612426,0,3880603,3.58,612426,0,0
20211214,4170,2,5,0.12,29511660,3420035,-3333515,205915,0,3268177,3.02,205915,0,0
20211213,4165,2,35,0.85,21807501,-2601255,3305523,-600713,0,3062262,2.92,-600713,0,0
20211210,4130,2,70,1.72,24414111,-4381191,2741971,1340843,0,3662975,3.47,1340843,0,0
20211209,4060,5,-65,-1.58,28602412,7860369,-4100309,-3695385,0,2322132,2.16,-3695385,0,0
20211208,4125,5,-40,-0.96,24262607,29000,-3394922,3349670,0,6017517,5.40,3349670,0,0
20211207,4165,5,-45,-1.07,24351755,-483602,1999716,-1467792,0,2667847,2.43,-1467792,0,0
20211206,4210,2,55,1.32,28055180,-1908410,1930828,-31863,0,4135639,3.65,-31863,0,0
20211203,4155,5,-110,-2.58,40108516,2614909,-3040124,492484,0,4167502,3.54,492484,0,0
20211202,4265,2,20,0.47,35807346,-2728234,4269292,-1208359,0,3675018,3.02,-1208359,0,0
20211201,4245,5,-35,-0.82,52222555,-6935398,5583020,1304379,0,4883377,3.99,1304379,0,0
20211130,4280,2,70,1.66,59168744,-5962988,6725829,119205,0,3578998,3.02,119205,0,0
20211129,4210,2,5,0.12,40882197,-2317682,2092032,872131,0,3459793,2.86,872131,0,0
20211126,4205,2,35,0.84,46497482,6402576,-5308171,-2112673,0,2587662,2.09,-2112673,0,0
20211125,4170,2,45,1.09,22570349,-1563151,1937083,-192787,0,4700335,3.69,-192787,0,0
20211124,4125,5,-40,-0.96,24945419,166954,-100441,-130439,0,4893122,3.68,-130439,0,0
20211123,4165,2,105,2.59,25544808,-2966342,5584569,-2737322,0,5023561,3.96,-2737322,0,0
20211122,4060,2,20,0.50,35930073,-13418319,11565505,2323783,0,7760883,6.25,2323783,0,0
20211119,4040,5,-40,-0.98,36317780,7976097,-8043241,-230104,0,5437100,4.33,-230104,0,0
20211118,4080,5,-15,-0.37,32509377,2352086,-2533716,93519,0,5667204,4.61,93519,0,0
20211117,4095,2,45,1.11,23583348,-2810017,2282249,487687,0,5573685,4.78,487687,0,0
20211116,4050,5,-20,-0.49,28639361,4999942,-4008861,-1038159,0,5085998,4.43,-1038159,0,0
20211115,4070,5,-105,-2.51,43826112,9239874,-9000530,330360,0,6124157,5.48,330360,0,0
20211112,4175,5,-80,-1.88,30100497,3072024,-2697874,-404116,0,5793797,5.12,-404116,0,0
20211111,4255,5,-45,-1.05,41048859,2228682,-2932669,126366,0,6197913,5.61,126366,0,0
20211110,4300,2,115,2.75,33082397,-2816854,3803033,-728685,0,6071547,5.44,-728685,0,0
20211109,4185,5,-40,-0.95,29640874,3558221,-4491377,-248598,0,6800232,6.20,-248598,0,0
20211108,4225,2,25,0.60,27599238,-2289089,2286244,389361,0,7048830,6.28,389361,0,0
20211105,4200,5,-40,-0.94,31244139,3208309,-3300898,-393309,0,6659469,6.04,-393309,0,0
20211104,4240,5,-10,-0.24,31709212,-4633526,4714924,972780,0,7052778,6.49,972780,0,0
20211103,4250,2,5,0.12,28199315,2198406,-1853160,57175,0,6079998,5.67,57175,0,0
20211102,4245,5,-45,-1.05,18967969,2392884,-2227423,-169214,0,6022823,5.49,-169214,0,0
20211101,4290,5,-55,-1.27,21588688,696873,-1353912,586776,0,6192037,5.55,586776,0,0
20211029,4345,2,40,0.93,34647180,-1485507,1417442,-110565,0,5605261,5.08,-110565,0,0
20211028,4305,2,55,1.29,24663144,-1764599,1453538,-403991,0,5715826,5.28,-403991,0,0
20211027,4250,2,20,0.47,23150605,-411679,-423497,758348,0,6119817,5.60,758348,0,0
20211026,4230,5,-95,-2.20,24951427,5311080,-3781839,-1885200,0,5361469,4.96,-1885200,0,0
20211025,4325,5,-5,-0.12,24785291,-2853064,1772385,1073302,0,7246669,6.75,1073302,0,0
20211022,4330,5,-25,-0.57,30869574,1925416,-241075,-584618,0,6173367,5.52,-584618,0,0
20211021,4355,2,50,1.16,31974641,-287011,479403,-475691,0,6757985,6.07,-475691,0,0
20211020,4305,2,40,0.94,25656780,310139,-202803,-392344,0,7233676,6.56,-392344,0,0
20211019,4265,5,-70,-1.61,27886423,2568617,-1772458,-910351,0,7626020,6.85,-910351,0,0
20211018,4335,5,-5,-0.12,30686091,3921083,-3313617,-707546,0,8536371,7.85,-707546,0,0
20211015,4340,5,-10,-0.23,26840401,-4226348,3409276,686308,0,9243917,8.54,686308,0,0
20211014,4350,5,-155,-3.44,38965013,8856464,-9677087,784055,0,8557609,7.80,784055,0,0
20211013,4505,5,-65,-1.42,31267681,-469252,1203498,-741074,0,7773554,6.96,-741074,0,0
20211012,4570,2,75,1.67,28705568,-992382,89158,932600,0,8514628,7.37,932600,0,0
20211008,4495,2,35,0.78,38820589,1627214,2121874,-3757013,0,7582028,6.35,-3757013,0,0
20211007,4460,5,-120,-2.62,39885324,-2500781,1960121,995738,0,11339041,9.08,995738,0,0
20211006,4580,2,115,2.58,46632404,-5350178,4606778,795186,0,10343303,8.12,795186,0,0
20211005,4465,2,90,2.06,44829958,-8474268,7083820,2171477,0,9548117,7.42,2171477,0,0
20211001,4375,2,95,2.22,33487108,-4946155,4316250,4385,0,7376640,5.52,4385,0,0
20210930,4280,5,-20,-0.47,29992538,-32242,893592,-1002763,0,7372255,5.39,-1002763,0,0
20210929,4300,2,30,0.70,50142300,-8326898,7380378,1803502,0,8375018,6.04,1803502,0,0
20210928,4270,2,110,2.64,30303083,-5031986,5280507,-768059,0,6571516,4.67,-768059,0,0
20210927,4160,2,25,0.60,23283544,-5002847,4391048,996708,0,7339575,5.30,996708,0,0
20210924,4135,2,10,0.24,28037946,-1959896,2643338,-483563,0,6342867,4.70,-483563,0,0
20210923,4125,3,0,0.00,34116014,4518428,-7244904,2126964,0,6826430,5.09,2126964,0,0
20210917,4125,5,-20,-0.48,40648334,301654,1140044,-1759067,0,4699466,3.63,-1759067,0,0
20210916,4145,2,5,0.12,24819928,-1822354,1062527,776335,0,6458533,5.03,776335,0,0
20210915,4140,5,-45,-1.08,31085386,6810129,-7053369,261577,0,5682198,4.43,261577,0,0
20210914,4185,5,-55,-1.30,23919866,2207063,-1661258,-550966,0,5420621,4.24,-550966,0,0
20210913,4240,2,40,0.95,30566502,-1034995,1077752,501654,0,5971587,4.69,501654,0,0
20210910,4200,5,-30,-0.71,32577419,902741,-476009,-628838,0,5469933,4.26,-628838,0,0
20210909,4230,2,15,0.36,28087028,774651,2003997,-2408406,0,6098771,4.78,-2408406,0,0
20210908,4215,2,75,1.81,27709053,-4267977,1973850,2069386,0,8507177,6.69,2069386,0,0
20210907,4140,5,-20,-0.48,21353936,2739028,-847829,-2034348,0,6437791,5.11,-2034348,0,0
20210906,4160,3,0,0.00,25413823,-1124432,-105728,1213150,0,8472139,6.80,1213150,0,0
20210903,4160,5,-30,-0.72,28415020,1971591,-1826734,-216629,0,7258989,5.91,-216629,0,0
20210902,4190,2,20,0.48,28425210,-573020,-655030,1236416,0,7475618,6.13,1236416,0,0
20210901,4170,5,-30,-0.71,24441339,3494525,-3064218,-719720,0,6239202,5.18,-719720,0,0
20210831,4200,5,-40,-0.94,39517730,1463097,-144813,-841814,0,6958922,6.00,-841814,0,0
20210830,4240,5,-35,-0.82,40246340,315195,-1636495,723102,0,7800736,6.94,723102,0,0
20210827,4275,3,0,0.00,46905672,997893,-3259072,2248974,0,7077634,6.42,2248974,0,0
20210826,4275,5,-15,-0.35,53506572,4696573,-3916996,-1097881,0,4828660,4.39,-1097881,0,0
20210825,4290,5,-20,-0.46,40979827,5055066,-3680325,-1255126,0,5926541,5.48,-1255126,0,0
20210824,4310,5,-85,-1.93,49593163,-464352,-581170,809492,0,7181667,6.48,809492,0,0
20210823,4395,5,-130,-2.87,51844133,5909362,-5263648,-216775,0,6372175,5.68,-216775,0,0
20210820,4525,2,75,1.69,78929207,-7137711,6935122,958744,0,6588950,5.93,958744,0,0
20210819,4450,2,105,2.42,56735105,-1927761,2076761,266302,0,5630206,4.99,266302,0,0
20210818,4345,5,-75,-1.70,53607763,1564714,-1089552,-618340,0,5363904,4.72,-618340,0,0
20210817,4420,2,95,2.20,41834064,-3624053,2536844,870694,0,5982244,5.30,870694,0,0
20210813,4325,2,30,0.70,45209138,-1292739,1252427,-260024,0,5111550,4.61,-260024,0,0
20210812,4295,2,20,0.47,25879381,-1488883,686882,611718,0,5371574,4.80,611718,0,0
20210811,4275,5,-15,-0.35,35806632,4935887,-3701119,-1357845,0,4759856,4.29,-1357845,0,0
20210810,4290,2,35,0.82,28118151,-3645017,2868543,813818,0,6117701,5.53,813818,0,0
20210809,4255,5,-5,-0.12,24244670,2075733,-1898283,-231202,0,5303883,4.84,-231202,0,0
20210806,4260,5,-10,-0.23,23360786,-9189,-15195,6437,0,5535085,5.01,6437,0,0
20210805,4270,5,-20,-0.47,24675173,1480997,-2127490,535043,0,5528648,4.94,535043,0,0
20210804,4290,5,-60,-1.38,26388533,874105,-145150,-179337,0,4993605,4.49,-179337,0,0
20210803,4350,2,10,0.23,33622493,-1522709,868835,-82322,0,5172942,4.66,-82322,0,0
20210802,4340,5,-70,-1.59,30878675,1752197,-1918217,241191,0,5255264,4.70,241191,0,0
20210730,4410,2,80,1.85,30949903,-2146099,2823239,-566285,0,5014073,4.43,-566285,0,0
20210729,4330,5,-40,-0.92,28004795,977184,-392030,-280273,0,5580358,4.90,-280273,0,0
20210728,4370,2,60,1.39,38556009,-4014326,3137978,572825,0,5860631,5.11,572825,0,0
20210727,4310,2,15,0.35,22298971,-739084,627296,-97296,0,5287806,4.64,-97296,0,0
20210726,4295,2,35,0.82,21731709,-26790,624422,-720341,0,5385102,4.73,-720341,0,0
20210723,4260,5,-10,-0.23,26733156,760310,-1096202,428800,0,6105443,5.31,428800,0,0
20210722,4270,5,-45,-1.04,20698001,-295939,314598,271838,0,5676643,4.95,271838,0,0
20210721,4315,3,0,0.00,26027796,489487,245617,-865909,0,5404805,4.87,-865909,0,0
20210720,4315,2,20,0.47,39720370,-4084788,2307556,1153639,0,6270714,5.58,1153639,0,0
20210719,4295,3,0,0.00,31441790,5744028,-4490677,-1292930,0,5117075,4.81,-1292930,0,0
20210716,4295,2,20,0.47,25878149,-3013432,2322636,719543,0,6410005,6.12,719543,0,0
20210715,4275,5,-65,-1.50,32364087,4383948,-6100998,1683325,0,5690462,5.40,1683325,0,0
20210714,4340,5,-5,-0.12,24258013,2945313,-2462273,-577748,0,4007137,3.75,-577748,0,0
20210713,4345,5,-35,-0.80,27214739,797411,-298562,-510128,0,4584885,4.32,-510128,0,0
20210712,4380,3,0,0.00,16427162,-2412049,1544178,947023,0,5095013,4.75,947023,0,0
